Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 09:26:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 09:26:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);150.469;W/m^2
02-09-2025 09:26:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.404;°
02-09-2025 09:26:44;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.8;V
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);141.568;W/m^2
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.432;°
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.456;hPa
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);20.112;V
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.056;A
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.035;V
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);16;21;
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 09:21:44;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.409;°C
02-09-2025 09:21:33;Weincampus Neustadt 2 (1424);Hauptstation (17);0;14872;
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.354;°C
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);21.023;V
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);82.835;%
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.309;°C
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.279;°C
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.053;A
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.096;V
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);222.672;W/m^2
02-09-2025 09:16:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.397;°
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);16;21;
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.273;°C
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);82.419;%
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.313;°C
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.234;°C
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);203.873;W/m^2
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.399;°
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.337;hPa
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);20.494;V
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.051;A
02-09-2025 09:11:43;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.18;V
02-09-2025 09:06:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 09:06:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 09:06:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);319.2;W/m^2
02-09-2025 09:06:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.416;°
02-09-2025 09:06:43;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.938;V
02-09-2025 09:06:43;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.543;A
02-09-2025 09:06:43;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);14.092;V
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);16;21;
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.034;°C
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);80.9;%
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.357;°C
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.099;°C
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);164.357;W/m^2
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.403;°
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.256;hPa
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.692;V
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.145;A
02-09-2025 09:01:43;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.317;V
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.717;°C
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);173.718;W/m^2
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.428;°
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.719;V
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.155;A
02-09-2025 08:56:42;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.275;V
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Hauptstation (17);16;21;
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);446.956;W/m^2
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.477;°
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.364;hPa
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);20.446;V
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.377;A
02-09-2025 08:51:42;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.274;V
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.573;°C
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0.3;m/s
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);83.016;%
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.523;°C
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.507;°C
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0.013;m/s
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);338.459;W/m^2
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.429;°
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);20.79;V
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.055;A
02-09-2025 08:46:42;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.094;V
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);16;20;
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.518;°C
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0.1;m/s
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);83.539;%
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.346;°C
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.397;°C
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0.003;m/s
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);491.69;W/m^2
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.422;°
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.207;hPa
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);21.709;V
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.047;A
02-09-2025 08:41:41;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.16;V
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.683;°C
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);84.651;%
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.299;°C
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.482;°C
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);454.399;W/m^2
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.437;°
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);21.834;V
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.051;A
02-09-2025 08:36:41;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.332;V
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);17.023;°C
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.515;°C
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);420.944;W/m^2
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.456;°
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.106;hPa
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.79;V
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.604;A
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);14.384;V
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);87.23;%
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);16;20;
02-09-2025 08:31:41;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.874;°C
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.503;°C
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);88.602;%
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);16.403;°C
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.066;°C
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);395.93;W/m^2
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.444;°
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.857;V
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.574;A
02-09-2025 08:26:40;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.736;V
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);16;18;
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.312;°C
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);89.887;%
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.981;°C
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.8;°C
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);274.005;W/m^2
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.432;°
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.12;hPa
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.664;V
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.39;A
02-09-2025 08:21:40;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);13.161;V
02-09-2025 08:21:33;Weincampus Neustadt 2 (1424);Hauptstation (17);0;14872;
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.382;°C
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);91.104;%
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.839;°C
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.798;°C
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);60.234;W/m^2
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.444;°
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.817;V
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.02;A
02-09-2025 08:16:40;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.818;V
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);16;17;
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.376;°C
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);91.624;%
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.741;°C
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.761;°C
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);89.928;W/m^2
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.43;°
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.05;hPa
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);15.626;V
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Power (20);Strom (3);0.036;A
02-09-2025 08:11:40;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.776;V
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.272;°C
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);91.073;%
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.734;°C
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.691;°C
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);32.227;W/m^2
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.435;°
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);17.073;V
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.052;A
02-09-2025 08:06:39;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.709;V
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Hauptstation (17);16;16;
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);26.932;W/m^2
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.44;°
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);998.053;hPa
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);17.595;V
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.051;A
02-09-2025 08:01:39;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.68;V
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.082;°C
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.281;V
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.062;A
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.689;V
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);90.64;%
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.616;°C
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.525;°C
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);23.249;W/m^2
02-09-2025 07:56:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.431;°
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);16;16;
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.457;°C
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);22.482;W/m^2
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.451;°
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.993;hPa
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.278;V
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.062;A
02-09-2025 07:51:39;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.709;V
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.558;°C
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);94.454;%
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.454;°C
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.799;°C
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);31.306;W/m^2
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.446;°
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);13.781;V
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.048;A
02-09-2025 07:46:38;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.693;V
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.704;V
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.063;A
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);16.08;V
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Hauptstation (17);16;16;
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);29.158;W/m^2
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.492;°
02-09-2025 07:41:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.939;hPa
02-09-2025 07:36:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.503;°
02-09-2025 07:36:38;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);14.777;V
02-09-2025 07:36:38;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.044;A
02-09-2025 07:36:38;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.692;V
02-09-2025 07:36:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 07:36:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:36:38;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);33.685;W/m^2
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.89;°C
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.439;°C
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);32.304;W/m^2
02-09-2025 07:31:37;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.517;°
